molecule_chembl_id,standard_type,standard_units,IC50,type,units,value,canonical_smiles,pIC50
CHEMBL1271619,IC50,nM,4884.0,IC50,uM,4.884,CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(NCCO)c23)C1,5.311224344727155
CHEMBL1276179,IC50,nM,173.0,IC50,nM,173.0,CN1C[C@@H]2C[C@H]1CN2c1cc(F)c(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)c(F)c1,6.761953896871205
CHEMBL1630107,IC50,nM,2.5,IC50,uM,0.0025,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,8.602059991327963
CHEMBL1630108,IC50,nM,4.8,IC50,uM,0.0048,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1)NO,8.318758762624412
CHEMBL1630109,IC50,nM,18.0,IC50,uM,0.018,O=C(/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)NO,7.7447274948966935
CHEMBL1630110,IC50,nM,18.0,IC50,uM,0.018,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1)NO,7.7447274948966935
CHEMBL1630111,IC50,nM,2.9,IC50,uM,0.0029,Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,8.537602002101044
CHEMBL1630112,IC50,nM,2.8,IC50,uM,0.0028,Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,8.55284196865778
CHEMBL1630113,IC50,nM,26.0,IC50,uM,0.026,Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.585026652029182
CHEMBL1630114,IC50,nM,49.0,IC50,uM,0.049,Nc1ccccc1NC(=O)/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,7.309803919971486
CHEMBL1630115,IC50,nM,29.0,IC50,uM,0.029,Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,7.5376020021010435
CHEMBL1630116,IC50,nM,15.0,IC50,uM,0.015,Nc1ccccc1NC(=O)CCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,7.823908740944319
CHEMBL1630117,IC50,nM,3.9,IC50,uM,0.0039,O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,8.4089353929735
CHEMBL1630118,IC50,nM,2.2,IC50,uM,0.0022,O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,8.657577319177793
CHEMBL1641991,IC50,nM,20800.0,IC50,uM,20.8,CCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,4.681936665037238
CHEMBL1641990,IC50,nM,150.0,IC50,uM,0.15,CN(C)C/C=C/C(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,6.823908740944319
CHEMBL1641989,IC50,nM,4100.0,IC50,uM,4.1,CN(C)CCCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,5.3872161432802645
CHEMBL1641998,IC50,nM,28000.0,IC50,uM,28.0,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)CCc3cc4ccccc4[nH]3)ccc12,4.552841968657781
CHEMBL1641997,IC50,nM,45200.0,IC50,uM,45.2,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)c3ccoc3)ccc12,4.3448615651886175
CHEMBL1641996,IC50,nM,55600.0,IC50,uM,55.6,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)c3ccco3)ccc12,4.2549252084179425
CHEMBL1641995,IC50,nM,2200.0,IC50,uM,2.2,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)[C@@H]3CCC(=O)N3)ccc12,5.657577319177793
CHEMBL1641994,IC50,nM,12800.0,IC50,uM,12.8,CCOC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,4.892790030352131
CHEMBL1641993,IC50,nM,6900.0,IC50,uM,6.9,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)CCN3CCOCC3)ccc12,5.161150909262744
CHEMBL1641992,IC50,nM,1300.0,IC50,uM,1.3,CN1CCN(CCC(=O)Nc2ccc3c(C#N)cnc(Nc4cccc(Br)c4)c3c2)CC1,5.886056647693163
CHEMBL1645474,IC50,nM,6.0,IC50,uM,0.006,NC1CCN(Cc2ccn3ncnc(Nc4cccc(Br)c4)c23)CC1,8.221848749616356
CHEMBL1645473,IC50,nM,9.0,IC50,uM,0.009,NC1CCN(Cc2ccn3ncnc(Nc4cccc(Cl)c4)c23)CC1,8.045757490560675
CHEMBL1645466,IC50,nM,10.0,IC50,uM,0.01,C#Cc1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1,8.0
CHEMBL1645476,IC50,nM,10.0,IC50,uM,0.01,NC1CCN(Cc2ccn3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,8.0
CHEMBL1645470,IC50,nM,20.0,IC50,uM,0.02,Cc1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1,7.698970004336019
CHEMBL1645472,IC50,nM,32.0,IC50,uM,0.032,NC1CCN(Cc2ccn3ncnc(Nc4cccc(F)c4)c23)CC1,7.494850021680094
CHEMBL1645467,IC50,nM,40.0,IC50,uM,0.04,NC1CCN(Cc2ccn3ncnc(Nc4ccccc4)c23)CC1,7.3979400086720375
CHEMBL1645471,IC50,nM,50.0,IC50,uM,0.05,Cc1ccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)cc1,7.301029995663981
CHEMBL1645475,IC50,nM,130.0,IC50,uM,0.13,NC1CCN(Cc2ccn3ncnc(Nc4cc(Cl)cc(Cl)c4)c23)CC1,6.886056647693163
CHEMBL1645477,IC50,nM,210.0,IC50,uM,0.21,COc1ccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)cc1Cl,6.6777807052660805
CHEMBL1645469,IC50,nM,660.0,IC50,uM,0.66,Cc1ccccc1Nc1ncnn2ccc(CN3CCC(N)CC3)c12,6.180456064458132
CHEMBL1645465,IC50,nM,670.0,IC50,uM,0.67,C#Cc1cccc(Nc2ncnn3ccc(COC[C@@H]4CNCCO4)c23)c1,6.173925197299173
CHEMBL1645464,IC50,nM,950.0,IC50,uM,0.95,Cn1ncc2cc(Nc3ncnn4ccc(CN5CCC(N)CC5)c34)ccc21,6.022276394711152
CHEMBL1683949,IC50,nM,1100.0,IC50,uM,1.1,Cc1cc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)ncn1,5.958607314841775
CHEMBL1683950,IC50,nM,1200.0,IC50,uM,1.2,Fc1cccc(COc2ccc(Nc3cc(-c4ccccc4)ncn3)cc2Cl)c1,5.920818753952375
CHEMBL1683951,IC50,nM,47000.0,IC50,uM,47.0,Fc1cccc(COc2ccc(Nc3cc(-c4cccnc4)ncn3)cc2Cl)c1,4.327902142064283
CHEMBL1683952,IC50,nM,22000.0,IC50,uM,22.0,Fc1cccc(COc2ccc(Nc3cc(-c4ccsc4)ncn3)cc2Cl)c1,4.657577319177793
CHEMBL1683954,IC50,nM,10000.0,IC50,uM,10.0,Fc1cccc(COc2ccc(Nc3cc(Oc4ccccc4)ncn3)cc2Cl)c1,5.0
CHEMBL1683955,IC50,nM,17.0,IC50,uM,0.017,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C,7.769551078621726
CHEMBL1683956,IC50,nM,640.0,IC50,uM,0.64,CCc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C,6.1938200260161125
CHEMBL1683957,IC50,nM,20000.0,IC50,uM,20.0,Cc1c(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)ncnc1-c1ccccc1,4.698970004336019
CHEMBL1683958,IC50,nM,68.0,IC50,uM,0.068,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=N/OCCN1CCOCC1,7.167491087293763
CHEMBL1683959,IC50,nM,65.0,IC50,uM,0.065,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=N/OCCCN1CCOCC1,7.187086643357144
CHEMBL1683960,IC50,nM,590.0,IC50,uM,0.59,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1-c1cccc(CN2CCOCC2)c1,6.229147988357855
CHEMBL1683961,IC50,nM,34.0,IC50,uM,0.034,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCCN1CCOCC1,7.468521082957745
CHEMBL1683962,IC50,nM,240.0,IC50,uM,0.24,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN2CCOCC2)cc1,6.619788758288394
CHEMBL1683963,IC50,nM,28.0,IC50,uM,0.028,C/C(=C\c1c(C)ncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1)C(=O)NCCN1CCOCC1,7.552841968657781
CHEMBL1683964,IC50,nM,120.0,IC50,uM,0.12,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CN2CCOCC2)cc1,6.920818753952375
CHEMBL1683965,IC50,nM,18.0,IC50,uM,0.018,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C(\F)C(=O)NCCN1CCOCC1,7.7447274948966935
CHEMBL1683966,IC50,nM,114.0,IC50,uM,0.114,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/C(=O)NCCN1CCOCC1,6.943095148663527
CHEMBL1683967,IC50,nM,3.0,IC50,uM,0.003,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C(\F)C(=O)NCCN1CCCC1,8.522878745280337
CHEMBL1683968,IC50,nM,19.0,IC50,uM,0.019,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C(\F)C(=O)NCCS(C)(=O)=O,7.721246399047171
CHEMBL1683969,IC50,nM,156.0,IC50,uM,0.156,CCN1CCN(C(=O)/C(F)=C/c2c(C)ncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)CC1,6.806875401645538
CHEMBL1683970,IC50,nM,13.0,IC50,uM,0.013,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCN1CCOCC1,7.886056647693163
CHEMBL1683971,IC50,nM,4130.0,IC50,uM,4.13,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCN1CCOCC1,5.384049948343599
CHEMBL1683972,IC50,nM,38.0,IC50,uM,0.038,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#C/C=N/OCCN1CCOCC1,7.42021640338319
CHEMBL1683973,IC50,nM,11.0,IC50,uM,0.011,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCCN1CCCC1,7.958607314841775
CHEMBL1683974,IC50,nM,9.0,IC50,uM,0.009,CCN1CCN(CCCC#Cc2c(C)ncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)CC1,8.045757490560675
CHEMBL1683975,IC50,nM,270.0,IC50,uM,0.27,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCNCc1ccccc1,6.568636235841013
CHEMBL1684800,IC50,nM,101.4,IC50,nM,101.4,COc1ccc(Cn2ncc(NC(=O)c3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)c2N)cc1,6.993962045002683
CHEMBL1448,IC50,nM,10500.0,IC50,uM,10.5,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,4.978810700930062
CHEMBL1688860,IC50,nM,4900.0,IC50,nM,4900.0,CN(C)Cc1cc(C(=O)N[C@@H]2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1,5.309803919971486
CHEMBL1688861,IC50,nM,190.0,IC50,nM,190.0,CC(C)(N)c1cc(C(=O)N[C@@H]2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1,6.721246399047171
CHEMBL98798,IC50,nM,7600.0,IC50,uM,7.6,COc1cc2ncnc(Oc3cccc(Br)c3)c2cc1OC,5.119186407719209
CHEMBL1277620,IC50,nM,5700.0,IC50,uM,5.7,COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1OC,5.2441251443275085
CHEMBL1278149,IC50,nM,5900.0,IC50,uM,5.9,COc1cc2ncnc(Oc3ccc(Br)c(F)c3)c2cc1OC,5.229147988357856
CHEMBL1761929,IC50,nM,6900.0,IC50,uM,6.9,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,5.161150909262744
CHEMBL1762110,IC50,nM,3580.0,IC50,uM,3.58,CC(=O)NC[C@H]1CC[C@H](c2nc(-c3cc4ccccc4[nH]3)c3c(N)nccn32)CC1,5.446116973356125
CHEMBL1760035,IC50,nM,853.0,IC50,uM,0.853,COc1cc(Nc2nccc(Nc3cnc4ccccc4c3)n2)cc(OC)c1OC,6.069050968832477
CHEMBL1760057,IC50,nM,2290.0,IC50,uM,2.29,c1ccc2ncc(Nc3ccnc(Nc4ccc(OCCCN5CCCCC5)cc4)n3)cc2c1,5.640164517660112
CHEMBL1784637,IC50,nM,736.0,IC50,nM,736.0,CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C,6.133122185662502
CHEMBL1270795,IC50,nM,5048.0,IC50,nM,5048.0,CSc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,5.296880653763922
CHEMBL1812374,IC50,nM,1929.0,IC50,uM,1.929,Cc1ccc(-c2nc3cc(NC(=O)CCl)ccc3[nH]2)cc1,5.7146677723561154
CHEMBL1812491,IC50,nM,12070.0,IC50,uM,12.07,Cn1cccc1-c1nc2cc(NC(=O)CCl)ccc2[nH]1,4.91829272990265
CHEMBL1812431,IC50,nM,1210.0,IC50,uM,1.21,O=C(/C=C/c1ccc(Cl)cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.91721462968355
CHEMBL1812434,IC50,nM,4280.0,IC50,uM,4.28,O=C(/C=C/c1ccccc1Br)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.368556230986828
CHEMBL1812435,IC50,nM,7220.0,IC50,uM,7.22,COc1ccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,5.141462802430361
CHEMBL1812555,IC50,nM,7710.0,IC50,uM,7.71,COc1ccccc1/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.112945621949043
CHEMBL1812556,IC50,nM,6020.0,IC50,uM,6.02,COc1cccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)c1,5.220403508742176
CHEMBL1812559,IC50,nM,5160.0,IC50,uM,5.16,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.287350298372789
CHEMBL1812560,IC50,nM,1020.0,IC50,uM,1.02,O=C(/C=C/c1ccccc1[N+](=O)[O-])Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.991399828238082
CHEMBL1812561,IC50,nM,3610.0,IC50,uM,3.61,O=C(/C=C/c1ccccc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.442492798094342
CHEMBL1812564,IC50,nM,3490.0,IC50,uM,3.49,O=C(/C=C/c1ccc(Br)cc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.45717457304082
CHEMBL1812566,IC50,nM,6630.0,IC50,uM,6.63,COc1cccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)c1,5.178486471595227
CHEMBL1812569,IC50,nM,2810.0,IC50,uM,2.81,O=C(/C=C/c1cccc2ccccc12)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.55129368009492
CHEMBL1812571,IC50,nM,940.0,IC50,uM,0.94,O=C(/C=C/c1ccccc1[N+](=O)[O-])Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.026872146400302
CHEMBL1812570,IC50,nM,3450.0,IC50,uM,3.45,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.462180904926726
CHEMBL1812572,IC50,nM,120.0,IC50,uM,0.12,O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.920818753952375
CHEMBL1812573,IC50,nM,190.0,IC50,uM,0.19,O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.721246399047171
CHEMBL1817964,IC50,nM,160.0,IC50,uM,0.16,C/C=C(\C)C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)/C=C(C)/C=C/CC(C)/C=C/c1oc(OC)c(C)c(=O)c1C,6.795880017344075
CHEMBL1817965,IC50,nM,470.0,IC50,uM,0.47,C/C=C(\C)[C@H](O)[C@H](C)/C=C(C)/C=C/CC(C)/C=C/c1oc(OC)c(C)c(=O)c1C,6.327902142064283
CHEMBL1821862,IC50,nM,1730.0,IC50,uM,1.73,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(F)cc3)C2)cc1C,5.761953896871205
CHEMBL1821863,IC50,nM,2360.0,IC50,uM,2.36,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Cl)cc3)C2)cc1C,5.627087997029894
CHEMBL1821864,IC50,nM,1840.0,IC50,uM,1.84,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Br)cc3)C2)cc1C,5.735182176990463
CHEMBL1821865,IC50,nM,2670.0,IC50,uM,2.67,Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2c2nc(-c3ccccc3)cs2)cc1,5.573488738635425
CHEMBL1821866,IC50,nM,3080.0,IC50,uM,3.08,COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2c2nc(-c3ccccc3)cs2)cc1,5.511449283499556
CHEMBL1821867,IC50,nM,1920.0,IC50,uM,1.92,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(O)cc3)C2)cc1C,5.716698771296451
CHEMBL1821868,IC50,nM,3850.0,IC50,uM,3.85,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,5.414539270491499
CHEMBL1821869,IC50,nM,60.0,IC50,uM,0.06,Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(F)cc3)C2)cc1C,7.221848749616356
CHEMBL1821870,IC50,nM,190.0,IC50,uM,0.19,Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Cl)cc3)C2)cc1C,6.721246399047171
CHEMBL1821871,IC50,nM,370.0,IC50,uM,0.37,Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Br)cc3)C2)cc1C,6.431798275933005
CHEMBL1821872,IC50,nM,1040.0,IC50,uM,1.04,Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,5.982966660701219
CHEMBL1821873,IC50,nM,820.0,IC50,uM,0.82,COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,6.086186147616283
CHEMBL1821874,IC50,nM,970.0,IC50,uM,0.97,Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(O)cc3)C2)cc1C,6.013228265733755
CHEMBL1821875,IC50,nM,630.0,IC50,uM,0.63,Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,6.200659450546418
CHEMBL1821876,IC50,nM,11240.0,IC50,uM,11.24,Fc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,4.949233688766958
CHEMBL1821877,IC50,nM,9370.0,IC50,uM,9.37,Clc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,5.028260409112222
CHEMBL1821878,IC50,nM,8950.0,IC50,uM,8.95,Brc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Br)cc3)C2)cc1,5.048176964684088
CHEMBL1821879,IC50,nM,19640.0,IC50,uM,19.64,Cc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,4.706858516549069
CHEMBL1821880,IC50,nM,10170.0,IC50,uM,10.17,COc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,4.992679047077256
CHEMBL1821881,IC50,nM,22360.0,IC50,uM,22.36,Oc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,4.650528200785614
CHEMBL1821882,IC50,nM,15720.0,IC50,uM,15.72,O=[N+]([O-])c1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccccc3)cs2)cc1,4.8035474582966105
CHEMBL1821883,IC50,nM,24160.0,IC50,uM,24.16,Fc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,4.616903070050906
CHEMBL1821884,IC50,nM,17840.0,IC50,uM,17.84,Clc1ccc(-c2csc(N3N=C(c4ccc(Br)cc4)CC3c3ccc(Cl)cc3)n2)cc1,4.748605149959896
CHEMBL1821885,IC50,nM,25740.0,IC50,uM,25.74,Clc1ccc(-c2csc(N3N=C(c4ccc(Br)cc4)CC3c3ccc(Br)cc3)n2)cc1,4.589391457431632
CHEMBL1821886,IC50,nM,28170.0,IC50,uM,28.17,Cc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,4.5502131530142265
CHEMBL1821887,IC50,nM,19830.0,IC50,uM,19.83,COc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,4.702677285794698
CHEMBL1821888,IC50,nM,21520.0,IC50,uM,21.52,Oc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,4.667157733005649
CHEMBL1821889,IC50,nM,24370.0,IC50,uM,24.37,O=[N+]([O-])c1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,4.613144470815276
CHEMBL1821890,IC50,nM,5710.0,IC50,uM,5.71,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(F)cc3)C2)cc1,5.243363891754152
CHEMBL1821891,IC50,nM,4940.0,IC50,uM,4.94,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Cl)cc3)C2)cc1,5.306273051076353
CHEMBL1821892,IC50,nM,5560.0,IC50,uM,5.56,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(Br)cc3)C2)cc1,5.2549252084179425
CHEMBL1821893,IC50,nM,7480.0,IC50,uM,7.48,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(C)cc3)C2)cc1,5.126098402135539
CHEMBL1821894,IC50,nM,6920.0,IC50,uM,6.92,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(OC)cc3)C2)cc1,5.1598939055432425
CHEMBL1821895,IC50,nM,5350.0,IC50,uM,5.35,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(O)cc3)C2)cc1,5.2716462179787715
CHEMBL1821896,IC50,nM,8630.0,IC50,uM,8.63,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1,5.06398920428479
CHEMBL1821897,IC50,nM,5070.0,IC50,uM,5.07,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(F)cc3)C2)cc1,5.294992040666664
CHEMBL1822061,IC50,nM,7780.0,IC50,uM,7.78,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Cl)cc3)C2)cc1,5.1090204030103115
CHEMBL1822062,IC50,nM,6310.0,IC50,uM,6.31,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Br)cc3)C2)cc1,5.199970640755866
CHEMBL1822063,IC50,nM,4680.0,IC50,uM,4.68,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(C)cc3)C2)cc1,5.329754146925876
CHEMBL1822064,IC50,nM,6270.0,IC50,uM,6.27,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(OC)cc3)C2)cc1,5.202732459169283
CHEMBL1822065,IC50,nM,7660.0,IC50,uM,7.66,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(O)cc3)C2)cc1,5.115771230367396
CHEMBL1822066,IC50,nM,8430.0,IC50,uM,8.43,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1,5.074172425375258
CHEMBL1830257,IC50,nM,22360.0,IC50,uM,22.36,NC(=S)N/N=C(/C=C/c1ccccc1F)c1ccccc1,4.650528200785614
CHEMBL1830258,IC50,nM,23270.0,IC50,uM,23.27,NC(=S)N/N=C(/C=C/c1ccccc1Cl)c1ccccc1,4.63320361671327
CHEMBL1830259,IC50,nM,26000.0,IC50,uM,26.0,NC(=S)N/N=C(/C=C/c1ccccc1Br)c1ccccc1,4.585026652029182
CHEMBL1830260,IC50,nM,33000.0,IC50,uM,33.0,COc1ccccc1/C=C/C(=N/NC(N)=S)c1ccccc1,4.481486060122113
CHEMBL1830261,IC50,nM,2080.0,IC50,uM,2.08,NC(=S)N/N=C(/C=C/c1cccc(F)c1)c1ccccc1,5.681936665037238
CHEMBL1830262,IC50,nM,10950.0,IC50,uM,10.95,COc1cccc(/C=C/C(=N/NC(N)=S)c2ccccc2)c1,4.960585880823863
CHEMBL1830263,IC50,nM,3740.0,IC50,uM,3.74,NC(=S)N/N=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,5.42712839779952
CHEMBL1830264,IC50,nM,19120.0,IC50,uM,19.12,NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccccc1,4.718512112059919
CHEMBL1830265,IC50,nM,20480.0,IC50,uM,20.48,NC(=S)N/N=C(/C=C/c1ccc(Cl)cc1)c1ccccc1,4.688670047696207
